id,ward_num,num_beds,num_baths,has_den,size_group,has_parking,property_orientation,days_on_market,building_age,monthly_maintenance_fee,listing_price,latitude,longitude
417938,10,1.0,1,False,1,True,E,14.0,6,643.0,731000.0,43.67860448860085,-79.36793872888678
665821,10,1.0,1,True,1,False,W,9.0,4,470.0,722000.0,43.68456785989151,-79.37423547088186
144555,10,1.0,1,False,0,False,S,5.0,7,393.0,454000.0,43.67577995581274,-79.37012224433496
283441,11,3.0,2,False,3,True,S,9.0,2,1783.0,2318000.0,43.655216714488255,-79.36969141838016
669141,13,1.0,1,True,1,True,N,3.0,5,376.0,546000.0,43.64064948348307,-79.38988085342893
182176,13,1.0,1,False,0,False,S,7.0,1,672.0,409000.0,43.64841339778312,-79.39672136400023
751030,10,1.0,1,False,2,True,N,14.0,18,1120.0,980000.0,43.65451167699342,-79.41829317003659
940661,13,1.0,1,True,1,False,E,8.0,12,882.0,670000.0,43.64460144400474,-79.37369932378414
656741,10,2.0,1,True,4,True,S,2.0,3,1519.0,2165000.0,43.66173291339117,-79.40494012160228
560058,13,1.0,1,True,0,False,N,4.0,9,527.0,481000.0,43.644020935415824,-79.3796527730208
717684,10,1.0,1,True,1,False,E,44.0,3,606.0,650000.0,43.68995670955632,-79.37788226534259
229065,10,2.0,2,True,1,True,W,2.0,2,450.0,761000.0,43.67586975613121,-79.3731202109099
358897,13,2.0,2,False,2,True,S,1.0,1,1235.0,1775000.0,43.648212662756976,-79.39631763766764
243224,13,1.0,1,False,0,False,W,2.0,0,234.0,318000.0,43.64893985863818,-79.40668632586491
258502,10,2.0,2,False,1,False,S,2.0,5,1437.0,1120000.0,43.677432267491874,-79.38472373917388
361442,10,2.0,2,False,2,True,W,40.0,6,1240.0,1385000.0,43.65795576149537,-79.38633220256892
198242,13,2.0,3,False,1,False,W,4.0,12,898.0,848000.0,43.65408383068998,-79.38902368466914
593283,10,1.0,1,True,3,True,S,0.0,2,862.0,906000.0,43.66866042711308,-79.41737927876751
357429,13,1.0,1,False,0,False,S,18.0,9,263.0,385000.0,43.64017608693353,-79.40696270027208
125115,13,1.0,1,False,0,True,N,2.0,4,324.0,368000.0,43.64775843465269,-79.39187670828491
201662,13,1.0,1,True,1,False,N,24.0,18,502.0,671000.0,43.620582668145424,-79.3951478168979
934034,10,1.0,1,False,1,True,W,40.0,14,503.0,588000.0,43.65588514656466,-79.41195458422702
789768,10,1.0,1,True,1,False,W,14.0,8,515.0,641000.0,43.67937317594788,-79.37322178025039
433305,11,1.0,1,True,1,True,N,12.0,11,717.0,648000.0,43.65072144045495,-79.36603892990338
694480,13,1.0,1,False,0,False,N,6.0,4,385.0,431000.0,43.64240762159036,-79.3756226778913
497211,10,1.0,1,False,0,False,N,13.0,3,525.0,509000.0,43.65196913548884,-79.4205906728873
953003,11,1.0,1,True,1,False,S,11.0,9,356.0,561000.0,43.65420213627725,-79.35137711248959
765895,13,2.0,2,True,1,True,W,3.0,0,406.0,661000.0,43.64668574020885,-79.40075924210153
174047,13,2.0,2,False,1,False,E,13.0,11,578.0,632000.0,43.64785786478267,-79.39579453596534
356467,11,1.0,1,True,1,True,S,15.0,0,420.0,741000.0,43.66724406142836,-79.3751609747918
581161,10,1.0,1,False,1,True,W,12.0,2,401.0,583000.0,43.66999181160052,-79.38380463004692
778093,11,2.0,1,False,1,False,N,2.0,24,773.0,1027000.0,43.66430561541919,-79.36345759097274
261974,11,2.0,2,False,1,True,N,34.0,19,938.0,867000.0,43.65240959796149,-79.36016206477944
346750,11,0.0,1,False,1,True,W,25.0,4,399.0,555000.0,43.649881402457446,-79.37763439076868
862495,13,2.0,1,False,1,True,S,11.0,15,459.0,680000.0,43.64223806492903,-79.41630328983304
310258,10,3.0,3,True,1,True,E,3.0,7,1043.0,1238000.0,43.659500659558745,-79.4146551645743
966290,10,1.0,2,True,2,True,N,1.0,4,447.0,694000.0,43.656938108812014,-79.40578029718453
898362,11,2.0,2,False,1,True,S,10.0,16,483.0,609000.0,43.66024443528831,-79.37101565885844
937005,10,2.0,2,True,2,False,N,14.0,4,1658.0,1348000.0,43.66766088501205,-79.40846457861143
456698,10,2.0,2,False,1,False,S,14.0,16,589.0,834000.0,43.66202623401044,-79.40144468331069
880974,10,0.0,1,False,0,True,W,18.0,6,545.0,475000.0,43.67160504884405,-79.40885346230799
551143,13,2.0,2,False,3,True,S,17.0,5,1055.0,1639000.0,43.63916462631863,-79.42124516167276
794136,10,1.0,1,False,1,False,N,4.0,0,411.0,715000.0,43.65884976838986,-79.41785253939325
467030,10,2.0,2,False,1,False,W,6.0,2,904.0,798000.0,43.67497779366682,-79.39404630305249
464401,11,2.0,3,True,2,False,N,14.0,0,1366.0,1043000.0,43.66676445768088,-79.3774716645822
829563,10,2.0,2,False,1,True,S,35.0,10,497.0,664000.0,43.68319968169048,-79.37853903703754
337450,13,2.0,2,True,3,False,E,5.0,1,992.0,1453000.0,43.63079170073402,-79.42050918597745
906967,10,0.0,1,False,1,False,W,11.0,12,453.0,550000.0,43.66967700719351,-79.40590485436944
404427,13,1.0,1,False,0,False,N,9.0,4,272.0,443000.0,43.64746768983526,-79.40970607549855
355033,13,2.0,3,False,2,True,E,20.0,2,1069.0,1481000.0,43.64200058487759,-79.39224783869153
461650,10,3.0,2,False,1,False,S,9.0,21,1488.0,1277000.0,43.69059857344397,-79.37450028985272
657511,10,3.0,2,False,3,True,W,28.0,18,2747.0,3017000.0,43.68640971948066,-79.37121275070284
565148,13,2.0,2,True,3,True,S,5.0,2,1485.0,1698000.0,43.65088488446278,-79.35873967914452
846840,11,2.0,3,False,1,True,S,21.0,17,957.0,1174000.0,43.66988854285004,-79.36743707947916
829889,13,1.0,1,True,1,False,E,19.0,0,665.0,829000.0,43.640688326055646,-79.39053452083775
244530,11,1.0,1,False,0,False,S,7.0,20,379.0,509000.0,43.65734578121856,-79.38120884428791
851396,13,2.0,2,True,2,True,N,37.0,13,936.0,1520000.0,43.63783085387588,-79.39886228705528
141756,13,1.0,2,True,0,False,W,17.0,8,245.0,381000.0,43.653154607603305,-79.39429646109552
542374,13,1.0,1,False,1,False,W,44.0,22,645.0,597000.0,43.63810404648086,-79.38272642082879
600292,13,2.0,2,True,3,False,S,17.0,1,2061.0,2305000.0,43.64533566195748,-79.39784263472797
899088,13,0.0,1,False,0,False,E,16.0,3,252.0,349000.0,43.64665467415468,-79.38513135246218
364962,10,1.0,1,False,1,False,S,5.0,7,409.0,454000.0,43.65924033594655,-79.41997320788138
838787,10,1.0,1,True,1,False,W,5.0,11,605.0,743000.0,43.66564594563301,-79.42706690865775
576814,10,1.0,1,True,1,True,N,21.0,29,592.0,576000.0,43.66761186914524,-79.39457727974603
975998,10,1.0,1,False,0,False,N,15.0,5,338.0,525000.0,43.6633179805339,-79.39607107622204
858482,10,2.0,2,True,1,True,E,14.0,28,755.0,983000.0,43.67667752825224,-79.39154989142617
514113,10,1.0,1,False,1,True,N,24.0,25,337.0,463000.0,43.663157858668455,-79.39961947755174
946458,13,1.0,1,False,0,False,S,5.0,42,354.0,341000.0,43.64885923639744,-79.36045518360757
196510,10,2.0,2,True,3,True,S,7.0,1,1201.0,1861000.0,43.65659753571049,-79.39114712866088
259700,11,1.0,1,False,1,False,N,3.0,1,542.0,590000.0,43.65473349303049,-79.35192377239744
186928,10,1.0,2,False,0,True,W,7.0,4,391.0,530000.0,43.65621017755001,-79.39283367361307
372200,10,3.0,3,True,4,True,S,18.0,8,1827.0,2078000.0,43.66541228379894,-79.39792854670765
678918,11,2.0,2,True,2,True,N,5.0,9,1165.0,1343000.0,43.67017411046958,-79.37112917472288
941566,13,1.0,1,True,0,False,S,9.0,3,309.0,429000.0,43.64265323675277,-79.37528408557999
378703,13,2.0,2,False,1,True,E,22.0,12,435.0,607000.0,43.65326908149323,-79.34960614908384
667061,13,2.0,2,True,2,True,S,22.0,3,746.0,1096000.0,43.632642261267634,-79.42668276408322
533006,11,3.0,3,False,2,True,E,12.0,3,1266.0,1467000.0,43.65253239727489,-79.37538174301034
565999,13,1.0,1,False,0,True,W,0.0,10,630.0,503000.0,43.64229461058332,-79.38122298110862
670114,10,1.0,1,False,2,True,E,15.0,12,703.0,980000.0,43.65705982622523,-79.40797975226815
150239,10,1.0,1,False,0,False,N,25.0,7,487.0,563000.0,43.68241608161854,-79.3798685445301
627276,11,2.0,2,False,2,False,S,20.0,9,1201.0,1426000.0,43.65763999846276,-79.37754848628967
272344,10,1.0,1,False,1,False,W,12.0,11,545.0,517000.0,43.66431731394293,-79.41113503496616
662078,11,3.0,2,False,3,True,E,6.0,1,1147.0,1538000.0,43.66186916867776,-79.35671781975415
355407,10,1.0,1,True,0,False,S,3.0,2,841.0,636000.0,43.691919833242935,-79.38525920022846
254226,10,1.0,1,False,1,True,N,28.0,2,937.0,870000.0,43.69414334078836,-79.38175066619175
634738,10,2.0,3,True,3,False,E,8.0,2,1008.0,1495000.0,43.67782507728074,-79.37505207964911
757092,11,2.0,3,False,2,True,W,14.0,24,1221.0,1494000.0,43.660622130702535,-79.35805219778098
716049,10,3.0,3,False,3,True,N,17.0,3,1749.0,2035000.0,43.67106146070343,-79.41843014124355
619704,10,1.0,1,True,1,False,N,1.0,2,710.0,830000.0,43.69381142073106,-79.37960629283064
962754,13,2.0,2,False,1,True,N,5.0,5,320.0,434000.0,43.64119911684795,-79.39759483164231
358267,10,1.0,1,True,1,True,S,9.0,11,845.0,833000.0,43.65552351894986,-79.41207605950181
475660,13,2.0,2,True,2,False,S,3.0,10,1265.0,1434000.0,43.64831122079968,-79.42128227511905
557172,13,1.0,1,True,1,False,N,8.0,3,651.0,692000.0,43.645625759959714,-79.42019706500118
649266,11,2.0,1,True,4,True,N,2.0,4,2079.0,2168000.0,43.65516193397671,-79.36247706154852
346987,13,1.0,1,False,0,False,N,6.0,3,424.0,434000.0,43.65202889883071,-79.39894097672713
494284,10,3.0,2,False,5,False,W,32.0,22,3070.0,3225000.0,43.66310416197784,-79.39973481730257
394172,13,1.0,1,False,1,False,W,1.0,0,418.0,612000.0,43.640508809474326,-79.38957841253924
947301,10,1.0,1,True,1,True,N,6.0,4,824.0,712000.0,43.656613182792526,-79.41675501666593
322281,13,1.0,1,False,1,False,N,4.0,32,472.0,400000.0,43.64630782006614,-79.41861738034294
643810,10,2.0,2,False,0,False,W,40.0,22,313.0,534000.0,43.67115434551896,-79.42486149681652
219636,10,2.0,1,True,5,False,N,1.0,8,1742.0,2445000.0,43.67463580342563,-79.37733262338683
426464,10,2.0,2,True,1,True,E,1.0,0,1069.0,1473000.0,43.66849094872151,-79.42105581114848
431436,11,0.0,1,False,0,True,N,12.0,1,538.0,508000.0,43.65951093823448,-79.3604467220986
243436,11,0.0,1,False,1,True,W,44.0,16,562.0,525000.0,43.65623235635072,-79.3589449238894
489299,13,0.0,1,False,0,False,S,6.0,3,257.0,381000.0,43.6469500228136,-79.39724019457381
810904,10,2.0,2,True,1,True,N,36.0,2,628.0,820000.0,43.66827659788687,-79.42452816572252
184975,10,2.0,2,False,2,True,N,3.0,18,882.0,1089000.0,43.68534534267155,-79.37952919244395
857294,10,2.0,1,True,2,True,S,1.0,1,796.0,1024000.0,43.675519925984,-79.36679309176463
370407,13,1.0,1,True,1,True,W,3.0,2,560.0,654000.0,43.64045766118903,-79.37442490834682
568995,10,1.0,1,False,1,True,N,14.0,9,541.0,553000.0,43.67652985266688,-79.39034962676611
719246,13,2.0,3,False,1,False,E,23.0,2,717.0,1032000.0,43.64528392053129,-79.36198932111539
859229,13,2.0,2,False,0,True,S,12.0,0,864.0,789000.0,43.64302963858385,-79.37469199246993
621451,13,1.0,1,True,1,False,N,1.0,13,483.0,764000.0,43.63975283874843,-79.38618603925109
478071,13,3.0,2,False,3,False,N,53.0,1,1225.0,1701000.0,43.638048403566906,-79.39880424444513
399834,10,3.0,3,False,2,False,S,22.0,9,1420.0,1342000.0,43.66842901974976,-79.41446045765115
562727,10,1.0,2,False,1,False,S,4.0,2,400.0,564000.0,43.65585811883208,-79.3919703852544
282133,13,1.0,1,False,1,True,E,3.0,5,441.0,653000.0,43.63835203103124,-79.39179567217813
539383,10,2.0,1,True,1,True,S,16.0,3,698.0,900000.0,43.67712355277764,-79.36896227378101
335919,13,2.0,2,True,1,True,E,35.0,29,724.0,1025000.0,43.65110944220676,-79.40227573551503
870299,10,1.0,1,False,0,False,S,2.0,9,308.0,450000.0,43.66360605997429,-79.39472367689369
382100,10,1.0,1,True,1,False,E,9.0,2,946.0,1108000.0,43.674858675230126,-79.39891510700924
280143,11,2.0,1,True,2,True,W,8.0,29,805.0,1126000.0,43.66043821622297,-79.36670328416464
831073,10,1.0,1,False,0,False,N,29.0,9,411.0,527000.0,43.658786258867885,-79.41798819044216
667211,10,1.0,1,True,1,False,E,28.0,39,366.0,585000.0,43.66253445548595,-79.40633121172682
917915,10,2.0,2,True,1,True,E,0.0,6,355.0,604000.0,43.688732581189925,-79.3787628335812
558576,13,2.0,3,False,0,False,N,9.0,16,360.0,519000.0,43.642305162051926,-79.39187087565257
951393,10,1.0,1,False,0,False,S,5.0,0,304.0,421000.0,43.67282099256301,-79.41339203861136
846712,13,1.0,1,True,1,True,W,78.0,6,733.0,830000.0,43.64612759702917,-79.41886181571674
449327,10,1.0,1,False,0,True,E,0.0,14,462.0,614000.0,43.67657389404632,-79.38970610534254
534697,11,2.0,1,True,1,False,N,14.0,2,586.0,813000.0,43.667245312759896,-79.38292750712462
605576,13,1.0,2,True,1,False,E,8.0,18,480.0,563000.0,43.643113227925085,-79.40005623816512
642606,10,3.0,2,False,3,False,N,26.0,14,1545.0,2285000.0,43.68281749988953,-79.39157334362822
505848,13,2.0,2,False,1,True,S,7.0,18,564.0,619000.0,43.64876677240161,-79.41938618008352
262314,10,2.0,2,True,2,False,N,10.0,34,672.0,873000.0,43.65530470464928,-79.39228131110893
874649,13,1.0,1,True,1,False,S,9.0,13,469.0,443000.0,43.64462746977867,-79.37291166158178
516373,11,1.0,1,True,2,False,E,4.0,6,769.0,825000.0,43.65439957975103,-79.37687467593508
962746,10,1.0,1,False,0,True,N,6.0,22,324.0,476000.0,43.6766968103599,-79.39288106700425
158298,13,2.0,1,False,1,True,S,2.0,4,618.0,1074000.0,43.62904759091985,-79.41302772691351
482716,10,1.0,1,True,1,True,E,5.0,14,828.0,714000.0,43.67880373631152,-79.38707671757494
857552,10,2.0,1,False,1,False,S,15.0,1,1090.0,1187000.0,43.67952141206964,-79.37264436258556
488027,10,2.0,2,True,1,True,N,18.0,9,534.0,816000.0,43.67464981323432,-79.38815534097914
816219,10,3.0,3,False,1,True,S,10.0,3,839.0,984000.0,43.65390626146413,-79.40099952148114
436273,10,2.0,2,False,2,False,S,27.0,1,662.0,1302000.0,43.66341620781605,-79.39112326750934
656259,13,1.0,1,False,1,True,N,0.0,3,623.0,667000.0,43.65008345899332,-79.41492409457388
544499,10,1.0,1,False,0,False,W,16.0,5,463.0,444000.0,43.67143920115467,-79.38556387800666
785286,13,1.0,2,False,0,True,N,2.0,13,339.0,432000.0,43.65205754593692,-79.40708344246211
411445,13,0.0,1,False,0,False,N,2.0,8,246.0,385000.0,43.65099632886675,-79.40134167028873
523985,11,2.0,2,False,5,True,S,42.0,0,2576.0,2359000.0,43.665101245269724,-79.3764601199593
293833,10,1.0,1,False,0,False,N,8.0,14,496.0,550000.0,43.68094445205202,-79.38305449686521
118880,13,2.0,3,True,5,True,E,5.0,3,2377.0,2725000.0,43.6413630472458,-79.38010664776581
364511,11,1.0,1,False,1,True,N,11.0,22,469.0,518000.0,43.66091420757163,-79.36690561753946
785578,13,2.0,2,False,2,True,N,10.0,1,1258.0,1333000.0,43.652529392666295,-79.3884158358225
134141,13,1.0,1,True,1,True,W,2.0,17,360.0,422000.0,43.63331203379422,-79.40953871732391
235869,10,2.0,2,False,1,True,S,4.0,8,744.0,930000.0,43.67434121507187,-79.3972922860397
978065,10,1.0,1,False,1,False,N,12.0,1,339.0,480000.0,43.67100232486307,-79.39681741547861
112794,10,1.0,1,False,0,True,S,1.0,19,284.0,471000.0,43.657778580030126,-79.4232971764715
451461,10,1.0,1,True,2,True,N,4.0,25,1421.0,1086000.0,43.67059192029349,-79.39010496072171
802262,10,1.0,1,False,1,False,S,22.0,10,400.0,664000.0,43.65775140692314,-79.38519027948034
291853,10,2.0,1,True,1,True,N,15.0,16,1018.0,1392000.0,43.65018914538408,-79.41896019903791
226878,11,1.0,1,False,1,False,S,12.0,11,638.0,636000.0,43.663206708657725,-79.36018660566813
591977,13,0.0,1,False,0,False,S,6.0,18,213.0,329000.0,43.6496904908684,-79.40229238666961
161307,10,1.0,1,True,1,True,N,7.0,9,679.0,867000.0,43.66698691636017,-79.4172490815357
405117,11,1.0,1,True,1,True,S,10.0,8,821.0,731000.0,43.66549005607071,-79.37670881867135
140680,13,2.0,2,False,1,False,S,23.0,0,827.0,986000.0,43.645601084375286,-79.41634358680878
621084,10,2.0,2,False,3,False,N,23.0,30,1306.0,1478000.0,43.67484778766296,-79.3924485374059
668261,10,1.0,1,False,1,True,N,1.0,5,556.0,961000.0,43.67680490304465,-79.38314386377306
674670,10,1.0,2,False,1,False,S,11.0,7,473.0,444000.0,43.69338691662831,-79.36580608294094
216165,10,2.0,3,False,1,True,E,11.0,10,1397.0,1123000.0,43.69163478060808,-79.37817395249704
242627,13,3.0,2,False,3,True,S,7.0,15,1194.0,1597000.0,43.64501846597437,-79.36893178573618
133183,11,1.0,1,True,1,True,S,16.0,29,538.0,593000.0,43.664686474513104,-79.36956184254173
760757,10,3.0,2,False,3,False,S,10.0,6,1225.0,1979000.0,43.67058701563105,-79.36241682368848
957703,10,2.0,2,True,1,True,N,46.0,1,653.0,988000.0,43.67745743631702,-79.39278210504321
956151,10,2.0,2,False,1,True,N,15.0,26,486.0,546000.0,43.67314594002998,-79.40052208314565
509987,13,0.0,1,False,1,True,S,11.0,1,462.0,399000.0,43.63760449750861,-79.41957181640471
119232,11,2.0,2,True,1,False,E,10.0,0,541.0,973000.0,43.65612644688503,-79.35858978779743
817499,11,1.0,1,True,1,False,S,46.0,4,495.0,625000.0,43.66241777518434,-79.3662229971035
668056,13,2.0,2,False,2,True,N,17.0,4,604.0,806000.0,43.64433929030611,-79.39238379910199
263776,13,0.0,1,False,0,False,W,4.0,18,309.0,363000.0,43.64539044455447,-79.38830803018601
470127,13,1.0,2,False,0,False,W,74.0,4,496.0,508000.0,43.64120078369235,-79.37737612567345
340305,13,1.0,1,False,0,True,S,5.0,12,188.0,344000.0,43.65341853204905,-79.39260185671989
256621,11,2.0,2,False,2,True,S,6.0,3,885.0,1274000.0,43.65979930004725,-79.36516957803468
280757,10,2.0,2,False,1,True,N,2.0,0,519.0,692000.0,43.686547040934535,-79.38425881762916
821626,13,1.0,1,False,2,True,W,0.0,1,1096.0,1367000.0,43.64950884911951,-79.40575234182141
633587,10,0.0,1,False,0,True,N,4.0,0,445.0,577000.0,43.66848299153088,-79.3971121786535
199456,13,1.0,1,False,0,True,S,15.0,1,269.0,355000.0,43.642798195390746,-79.39936846967892
556216,10,1.0,1,False,0,False,N,19.0,13,273.0,453000.0,43.65362124036469,-79.4003982528378
267773,10,1.0,1,True,2,True,N,49.0,18,866.0,1091000.0,43.66795099903168,-79.42160894769557
414649,13,1.0,2,False,1,True,N,5.0,9,628.0,748000.0,43.64060728885543,-79.41356162717881
929229,10,1.0,1,True,1,False,S,2.0,11,408.0,530000.0,43.68363721931802,-79.36486962956971
983346,11,1.0,1,False,2,True,W,3.0,8,686.0,826000.0,43.66826704925226,-79.3768238239205
598378,10,1.0,2,False,0,True,N,13.0,0,776.0,588000.0,43.68795092291728,-79.38111092850407
264971,11,2.0,2,False,1,False,N,15.0,1,903.0,1203000.0,43.65428205022091,-79.37258261367786
695753,10,2.0,2,False,2,False,S,4.0,33,1206.0,1160000.0,43.66012468485344,-79.3994563870393
894913,10,0.0,1,False,1,False,N,39.0,3,504.0,566000.0,43.66720982014777,-79.41408770350289
891782,10,3.0,3,False,1,True,E,8.0,8,906.0,914000.0,43.67132363692687,-79.3635263863395
211298,10,3.0,3,True,4,True,E,9.0,5,2402.0,3102000.0,43.67005280150117,-79.41228264009177
578499,13,3.0,2,False,1,True,E,30.0,20,752.0,1076000.0,43.64053567071995,-79.38294883441647
647458,13,1.0,1,False,0,True,S,27.0,1,413.0,393000.0,43.6442583795268,-79.4168209567802
750206,11,2.0,2,True,1,True,N,11.0,5,705.0,947000.0,43.664326050371386,-79.36426947061247
577166,10,1.0,1,True,1,True,S,15.0,3,466.0,589000.0,43.65527774823261,-79.41694665603804
774905,13,1.0,1,False,0,False,N,3.0,3,365.0,444000.0,43.64438542413017,-79.3804741616807
305928,10,1.0,1,True,1,True,S,1.0,3,567.0,553000.0,43.65844785440873,-79.3892653661706
947968,10,2.0,2,False,1,True,S,4.0,7,523.0,666000.0,43.66404177828718,-79.39074127429917
958775,11,1.0,1,False,0,False,N,8.0,13,382.0,564000.0,43.64844603304866,-79.37014312340266
170453,13,1.0,1,True,1,True,N,9.0,7,580.0,932000.0,43.65238283329857,-79.3868654096679
815249,10,1.0,2,True,0,False,S,35.0,5,399.0,476000.0,43.67272640695541,-79.37014069591478
668185,13,2.0,2,False,1,True,S,2.0,8,503.0,805000.0,43.63664237449306,-79.39581577801373
816645,13,2.0,2,False,2,True,W,8.0,10,646.0,900000.0,43.65018218599008,-79.3985151556709
621270,10,1.0,1,True,1,False,N,19.0,4,526.0,630000.0,43.65864826588053,-79.38657615340196
181605,10,1.0,1,True,2,False,E,6.0,19,948.0,1189000.0,43.67403001671191,-79.38146191685378
889267,13,1.0,2,True,1,False,N,7.0,5,394.0,468000.0,43.64729896485582,-79.3848070472048
521580,13,3.0,2,False,1,False,S,1.0,0,670.0,845000.0,43.64038722038845,-79.38298390583962
741266,10,2.0,2,False,1,False,S,13.0,1,670.0,821000.0,43.65868025914784,-79.3830113341582
522328,13,2.0,3,False,1,True,S,5.0,4,628.0,858000.0,43.63986740843588,-79.42740789716493
659347,13,1.0,1,True,0,True,N,26.0,11,249.0,437000.0,43.643490055411576,-79.37622388169004
845128,11,1.0,1,False,0,False,N,5.0,11,452.0,489000.0,43.65234825786352,-79.3602488858353
775676,10,3.0,2,False,2,False,W,7.0,9,1029.0,1172000.0,43.689593435650345,-79.37105842178494
871089,10,2.0,2,False,1,True,S,4.0,8,304.0,551000.0,43.66450307999495,-79.42645065373992
283143,13,2.0,2,False,1,False,N,36.0,2,317.0,513000.0,43.63412447038682,-79.41544409730345
119385,13,1.0,1,True,1,True,S,31.0,20,465.0,639000.0,43.63991581482915,-79.38997531568806
531063,10,2.0,2,True,1,True,W,1.0,5,885.0,867000.0,43.67299164003633,-79.36369802153533
299677,10,2.0,1,False,1,True,N,14.0,0,396.0,639000.0,43.65808984754447,-79.41193553427159
265134,11,2.0,2,True,4,False,N,13.0,8,1943.0,2555000.0,43.654363885924965,-79.37009244086329
985086,10,1.0,1,True,1,True,S,8.0,7,570.0,793000.0,43.67610643700405,-79.37113575400971
676735,13,1.0,1,True,0,True,N,10.0,6,746.0,674000.0,43.625332521396295,-79.40075436383617
745193,13,2.0,2,False,1,False,S,9.0,23,997.0,897000.0,43.649246316917846,-79.39455239610822
129168,13,2.0,2,True,3,True,N,9.0,25,749.0,1554000.0,43.6327094182152,-79.4283103986411
484871,11,1.0,1,False,2,True,W,7.0,13,820.0,1028000.0,43.66722902260828,-79.3603686023485
